"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"35";"571";"Per";"VASSMYR";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NC Sprint, 10.01.2016";"M17";"27:29.3";"4:38.3";"2016-01-10T15:54:08.4000000";"";""
"36";"622";"Sondre Nikolai";"Olsen";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NC Sprint, 10.01.2016";"M17";"27:30.7";"4:39.7";"2016-01-10T16:11:09.8000000";"";""
"37";"545";"Martin Øyen";"Tøraasen";"M";"NOR";"Folldal IF";"NC Sprint, 10.01.2016";"M17";"27:36.7";"4:45.7";"2016-01-10T15:45:35.8000000";"";""
"38";"555";"Alexander";"Engebretsen";"M";"NOR";"Fossum IF";"NC Sprint, 10.01.2016";"M17";"27:58.3";"5:07.3";"2016-01-10T15:49:17.1000000";"";""
"39";"604";"Hermann";"Stensby";"M";"NOR";"Hernes IL / Team Natrudstilen";"NC Sprint, 10.01.2016";"M17";"27:58.7";"5:07.7";"2016-01-10T16:05:38.1000000";"";""
"40";"572";"Tobias";"Hægeland";"M";"NOR";"Øvrebø IL";"NC Sprint, 10.01.2016";"M17";"28:02.5";"5:11.5";"2016-01-10T15:55:02.0000000";"";""
"41";"588";"Anders";"RINGEN";"M";"NOR";"Bjerke IL Ski";"NC Sprint, 10.01.2016";"M17";"28:09.1";"5:18.1";"2016-01-10T16:00:28.3000000";"";""
"42";"583";"Halvor";"Skrindo";"M";"NOR";"Ål Skiskyttarlag / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M17";"28:10.4";"5:19.4";"2016-01-10T15:58:50.4000000";"";""
"43";"568";"Lavrans";"Sandsæter";"M";"NOR";"Vinne Skilag / Steinkjer Videregående Skole";"NC Sprint, 10.01.2016";"M17";"28:23.0";"5:32.0";"2016-01-10T15:54:02.4000000";"";""
"44";"621";"Vidar";"Brenna";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"NC Sprint, 10.01.2016";"M17";"28:27.4";"5:36.4";"2016-01-10T16:11:47.5000000";"";""
"45";"558";"Tobias Tafjord";"Suhrke";"M";"NOR";"Ivrig IL / Team TeVe";"NC Sprint, 10.01.2016";"M17";"28:27.5";"5:36.5";"2016-01-10T15:50:46.7000000";"";""
"46";"562";"Sander";"Bach-Gansmo";"M";"NOR";"Fossum IF / Wang Toppidrett";"NC Sprint, 10.01.2016";"M17";"28:27.9";"5:36.9";"2016-01-10T15:52:06.9000000";"";""
"47";"592";"Anders";"Usland";"M";"NOR";"Marnardal IL / Sirdal Videregående skole";"NC Sprint, 10.01.2016";"M17";"28:28.4";"5:37.4";"2016-01-10T16:02:07.5000000";"";""
"48";"544";"Viktor";"Brandt";"M";"SWE";"";"NC Sprint, 10.01.2016";"M17";"28:28.5";"5:37.5";"2016-01-10T15:46:07.8000000";"";""
"49";"565";"Ola Martinius";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"NC Sprint, 10.01.2016";"M17";"28:33.8";"5:42.8";"2016-01-10T15:53:13.3000000";"";""
"50";"599";"Herman";"Riber";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M17";"29:21.7";"6:30.7";"2016-01-10T16:05:20.2000000";"";""
"51";"564";"Kristian";"Skolegården";"M";"NOR";"Åsnes Skiskytterlag / Team Natrudstilen";"NC Sprint, 10.01.2016";"M17";"29:39.9";"6:48.9";"2016-01-10T15:53:59.0000000";"";""
"52";"595";"Gaute";"Owren";"M";"NOR";"Vingrom IL";"NC Sprint, 10.01.2016";"M17";"29:56.4";"7:05.4";"2016-01-10T16:04:35.6000000";"";""
"53";"553";"Sivert";"Myrold";"M";"NOR";"Stårheim IL";"NC Sprint, 10.01.2016";"M17";"29:59.0";"7:08.0";"2016-01-10T15:50:37.8000000";"";""
"54";"546";"Martin";"Solberg";"M";"NOR";"Froland IL";"NC Sprint, 10.01.2016";"M17";"30:05.5";"7:14.5";"2016-01-10T15:48:25.5000000";"";""
"55";"559";"Stian Strand";"Paulsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"NC Sprint, 10.01.2016";"M17";"30:11.1";"7:20.1";"2016-01-10T15:52:50.6000000";"";""
"55";"543";"Emil";"Åberg";"M";"NOR";"Ivrig IL / Team TeVe";"NC Sprint, 10.01.2016";"M17";"30:11.1";"7:20.1";"2016-01-10T15:47:30.2000000";"";""
"57";"607";"Mathias Hagen";"Bergheim";"M";"NOR";"Bærums Skiklub";"NC Sprint, 10.01.2016";"M17";"30:20.4";"7:29.4";"2016-01-10T16:08:59.9000000";"";""
"58";"610";"Einar";"Ekeland";"M";"NOR";"Torridal IL";"NC Sprint, 10.01.2016";"M17";"30:30.1";"7:39.1";"2016-01-10T16:10:09.3000000";"";""
"59";"576";"Emil Andre";"Breivik";"M";"NOR";"IL Bevern / Team Kongsberg";"NC Sprint, 10.01.2016";"M17";"30:33.1";"7:42.1";"2016-01-10T15:58:52.2000000";"";""
"60";"578";"Marius Tjelde";"Vaagen";"M";"NOR";"Molde og Omegn IF / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M17";"30:46.7";"7:55.7";"2016-01-10T15:59:46.3000000";"";""
"61";"547";"Markus";"Grubben Sæthermoen";"M";"NOR";"Østre Toten Skilag";"NC Sprint, 10.01.2016";"M17";"30:51.5";"8:00.5";"2016-01-10T15:49:30.7000000";"";""
"62";"548";"Caspar Friedrich";"Hartmann";"M";"NOR";"Lierne IL / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M17";"31:04.9";"8:13.9";"2016-01-10T15:50:04.3000000";"";""
"63";"598";"Magnus Raaum";"Langseth";"M";"NOR";"Østre Toten Skilag";"NC Sprint, 10.01.2016";"M17";"31:07.1";"8:16.1";"2016-01-10T16:06:46.2000000";"";""
"64";"552";"David";"NYKVIST";"M";"SWE";"";"NC Sprint, 10.01.2016";"M17";"31:30.5";"8:39.5";"2016-01-10T15:51:50.1000000";"";""
"65";"563";"Ragnar";"Finden";"M";"NOR";"Vik IL / Team Glalaks";"NC Sprint, 10.01.2016";"M17";"31:32.7";"8:41.7";"2016-01-10T15:55:32.1000000";"";""
"66";"624";"Simen Mathias";"Risnes";"M";"NOR";"Tonstad IL / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M17";"31:40.1";"8:49.1";"2016-01-10T16:15:59.6000000";"";""
"67";"550";"Indre";"Halseth";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M17";"32:02.0";"9:11.0";"2016-01-10T15:51:41.5000000";"";""
"68";"614";"Thomas";"Kort";"M";"NOR";"Stor-Elvdal SK";"NC Sprint, 10.01.2016";"M17";"32:19.4";"9:28.4";"2016-01-10T16:13:18.8000000";"";""
"69";"603";"Odd Martin";"Keiserud";"M";"NOR";"Åsnes Skiskytterlag";"NC Sprint, 10.01.2016";"M17";"33:02.9";"10:11.9";"2016-01-10T16:10:21.9000000";"";""
"70";"570";"Svein Inge Kvinlog";"Beckstrøm";"M";"NOR";"Knaben og Fjotland IL";"NC Sprint, 10.01.2016";"M17";"33:26.5";"10:35.5";"2016-01-10T15:59:45.6000000";"";""
"71";"600";"Håkon Fodstad";"Bredesen";"M";"NOR";"Østre Toten Skilag";"NC Sprint, 10.01.2016";"M17";"33:35.5";"10:44.5";"2016-01-10T16:09:54.2000000";"";""
"72";"613";"Sigurd Jerleif";"Beverfjord";"M";"NOR";"Tingvoll IL";"NC Sprint, 10.01.2016";"M17";"43:56.7";"21:05.7";"2016-01-10T16:24:36.7000000";"";""
"73";"619";"Øystein Flatabø";"Jordal";"M";"NOR";"Odda IL / Team Glalaks";"NC Sprint, 10.01.2016";"M17";"0:00.0";"";"";"";""
"1";"499";"Vebjørn";"Sørum";"M";"NOR";"Søndre Ål Sportsklubb / NTG Lillehammer";"NC Sprint, 10.01.2016";"M18";"22:35.0";"0:00.0";"2016-01-10T15:25:13.7000000";"";""
"2";"521";"Truls Fjellheim";"Jorde";"M";"NOR";"Asker SK / Team Holmenkollen";"NC Sprint, 10.01.2016";"M18";"22:47.7";"0:12.7";"2016-01-10T15:32:46.8000000";"";""
"3";"494";"Mathias";"Skrede";"M";"NOR";"Geilo IL / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"23:18.8";"0:43.8";"2016-01-10T15:24:17.8000000";"";""
"4";"465";"Fredrik";"Bucher-Johannessen";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"23:25.1";"0:50.1";"2016-01-10T15:14:44.6000000";"";""
"5";"504";"Øyvind Aalling";"Lio";"M";"NOR";"Bjerke IL Ski / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"23:25.7";"0:50.7";"2016-01-10T15:27:43.3000000";"";""
"6";"497";"Jørgen Brendengen";"Krogsæter";"M";"NOR";"Ullensaker SK";"NC Sprint, 10.01.2016";"M18";"23:34.8";"0:59.8";"2016-01-10T15:25:33.8000000";"";""
"7";"464";"Håvard Kne";"Galåen";"M";"NOR";"Røros IL / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M18";"23:44.8";"1:09.8";"2016-01-10T15:14:43.9000000";"";""
"8";"515";"Sivert Guttorm";"Bakken";"M";"NOR";"Vingrom IL / NTG Lillehammer";"NC Sprint, 10.01.2016";"M18";"23:45.9";"1:10.9";"2016-01-10T15:31:45.9000000";"";""
"9";"486";"Vegar Horneberg";"Selnæs";"M";"NOR";"Trondhjems Skiskyttere";"NC Sprint, 10.01.2016";"M18";"23:47.0";"1:12.0";"2016-01-10T15:22:05.6000000";"";""
"10";"534";"Rasmus";"Krogstad";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"23:48.4";"1:13.4";"2016-01-10T15:38:07.4000000";"";""
"11";"481";"Sivert";"Borgen";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Sprint, 10.01.2016";"M18";"23:50.1";"1:15.1";"2016-01-10T15:20:30.1000000";"";""
"12";"514";"Håkon";"Rybråten";"M";"NOR";"Fet SK / NTG Lillehammer";"NC Sprint, 10.01.2016";"M18";"24:07.8";"1:32.8";"2016-01-10T15:31:46.8000000";"";""
"13";"526";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF";"NC Sprint, 10.01.2016";"M18";"24:10.9";"1:35.9";"2016-01-10T15:35:50.0000000";"";""
"14";"501";"Jonas Bogen";"Øye";"M";"NOR";"Trondhjems Skiskyttere / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"24:36.3";"2:01.3";"2016-01-10T15:27:55.3000000";"";""
"15";"516";"Benjamin Haukedal";"SKAAHEIM";"M";"NOR";"Skoppum IL / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"24:54.0";"2:19.0";"2016-01-10T15:33:14.0000000";"";""
"16";"511";"Joakim";"Ekern";"M";"NOR";"Lørenskog SK";"NC Sprint, 10.01.2016";"M18";"25:00.2";"2:25.2";"2016-01-10T15:31:39.5000000";"";""
"17";"493";"Jonas";"Bueie";"M";"NOR";"Lier IL / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"25:01.9";"2:26.9";"2016-01-10T15:25:41.5000000";"";""
"18";"480";"Magnus Gjersvold";"Haug";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NC Sprint, 10.01.2016";"M18";"25:03.7";"2:28.7";"2016-01-10T15:21:22.7000000";"";""
"19";"525";"Martin Borge";"Heir";"M";"NOR";"Fossum IF / Wang Toppidrett";"NC Sprint, 10.01.2016";"M18";"25:05.3";"2:30.3";"2016-01-10T15:36:24.0000000";"";""
"20";"498";"Christian";"Skøien";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"25:07.5";"2:32.5";"2016-01-10T15:27:26.6000000";"";""
"21";"520";"Markus Maurtvedt";"Unneberg";"M";"NOR";"Ivrig IL / Team TeVe";"NC Sprint, 10.01.2016";"M18";"25:10.9";"2:35.9";"2016-01-10T15:34:50.0000000";"";""
"22";"496";"Tobias";"Nyborg";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Sprint, 10.01.2016";"M18";"25:11.5";"2:36.5";"2016-01-10T15:26:50.6000000";"";""
"23";"509";"Hågen";"Solbakken";"M";"NOR";"Sørskogbygda IL / Team Natrudstilen";"NC Sprint, 10.01.2016";"M18";"25:13.6";"2:38.6";"2016-01-10T15:31:12.5000000";"";""
"24";"484";"Simen Smetbak";"Eriksen";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NC Sprint, 10.01.2016";"M18";"25:14.1";"2:39.1";"2016-01-10T15:22:53.4000000";"";""
"25";"505";"Eirik";"SANDNES";"M";"NOR";"Trondhjems Skiskyttere";"NC Sprint, 10.01.2016";"M18";"25:14.3";"2:39.3";"2016-01-10T15:29:53.0000000";"";""
"26";"491";"Robin Johan";"Benonisen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NC Sprint, 10.01.2016";"M18";"25:15.6";"2:40.6";"2016-01-10T15:25:15.1000000";"";""
"27";"471";"Halvor";"Eidissen";"M";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"NC Sprint, 10.01.2016";"M18";"25:20.5";"2:45.5";"2016-01-10T15:18:40.1000000";"";""
"28";"477";"Tarjei";"Tjørhom";"M";"NOR";"Sirdal Skilag / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M18";"25:24.0";"2:49.0";"2016-01-10T15:20:43.2000000";"";""
"29";"519";"Maxim Andresen";"Tjøtta";"M";"NOR";"Fossum IF / Wang Toppidrett";"NC Sprint, 10.01.2016";"M18";"25:29.1";"2:54.1";"2016-01-10T15:34:48.2000000";"";""
"30";"524";"Øystein";"Markegård";"M";"NOR";"Geilo IL / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"25:34.3";"2:59.3";"2016-01-10T15:36:33.6000000";"";""
"31";"470";"Dag Sander";"Bjørndalen";"M";"NOR";"Simostranda IL / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"25:39.8";"3:04.8";"2016-01-10T15:18:38.3000000";"";""
"32";"472";"Hans Kristian";"Sørum";"M";"NOR";"Mjøsski / NTG Lillehammer";"NC Sprint, 10.01.2016";"M18";"25:44.4";"3:09.4";"2016-01-10T15:19:22.5000000";"";""
"33";"478";"Njål Gunnar Paulsen";"Nicolaysen";"M";"NOR";"Oslo Skiskytterlag";"NC Sprint, 10.01.2016";"M18";"25:48.3";"3:13.3";"2016-01-10T15:21:27.4000000";"";""
"34";"506";"Lars";"Kleven";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"26:03.9";"3:28.9";"2016-01-10T15:31:03.9000000";"";""
"35";"503";"Jonas";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M18";"26:04.9";"3:29.9";"2016-01-10T15:30:03.9000000";"";""
"36";"495";"Iver Gjestvang";"Olimb";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NC Sprint, 10.01.2016";"M18";"26:06.4";"3:31.4";"2016-01-10T15:27:25.4000000";"";""
"37";"541";"Isak Nikolai";"Hopland";"M";"NOR";"Hardbagg IL";"NC Sprint, 10.01.2016";"M18";"26:13.0";"3:38.0";"2016-01-10T15:42:52.5000000";"";""
"38";"523";"Andre";"D'antoni";"M";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"26:16.9";"3:41.9";"2016-01-10T15:36:56.3000000";"";""
"39";"466";"Edvard";"Fjærtoft";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NC Sprint, 10.01.2016";"M18";"26:19.3";"3:44.3";"2016-01-10T15:17:58.5000000";"";""
"40";"467";"Emil Sebastian";"Konsmo";"M";"NOR";"Knaben og Fjotland IL / Sirdal Videregående skole";"NC Sprint, 10.01.2016";"M18";"26:28.7";"3:53.7";"2016-01-10T15:18:28.3000000";"";""
"41";"540";"Niri Aabakken";"Berget";"M";"NOR";"Svene IL / Team Kongsberg";"NC Sprint, 10.01.2016";"M18";"26:30.0";"3:55.0";"2016-01-10T15:42:49.2000000";"";""
"42";"528";"Christian Brennhovd";"Bang";"M";"NOR";"Asker SK";"NC Sprint, 10.01.2016";"M18";"26:30.4";"3:55.4";"2016-01-10T15:38:49.9000000";"";""
"43";"502";"Marius";"Holmsen";"M";"NOR";"Fossum IF";"NC Sprint, 10.01.2016";"M18";"26:31.4";"3:56.4";"2016-01-10T15:30:10.6000000";"";""
"44";"530";"Rasmus";"Lie";"M";"NOR";"Skatval Skilag";"NC Sprint, 10.01.2016";"M18";"26:51.6";"4:16.6";"2016-01-10T15:39:50.8000000";"";""
"45";"492";"Sondre";"Løset";"M";"NOR";"Tingvoll IL / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M18";"26:59.1";"4:24.1";"2016-01-10T15:27:17.9000000";"";""
"46";"476";"Erlend";"Bakken";"M";"NOR";"Markane IL";"NC Sprint, 10.01.2016";"M18";"27:06.2";"4:31.2";"2016-01-10T15:22:05.6000000";"";""
"47";"500";"Torje Usland";"Dahl";"M";"NOR";"Marnardal IL / Sirdal Videregående skole";"NC Sprint, 10.01.2016";"M18";"27:07.7";"4:32.7";"2016-01-10T15:30:07.1000000";"";""
"48";"535";"Fredrik Aasen";"Strømsnes";"M";"NOR";"Lier IL / NTG Lillehammer";"NC Sprint, 10.01.2016";"M18";"27:17.2";"4:42.2";"2016-01-10T15:41:56.4000000";"";""
"49";"539";"Embrik Nikolia Grann";"Hevrøy";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"NC Sprint, 10.01.2016";"M18";"27:17.9";"4:42.9";"2016-01-10T15:43:17.1000000";"";""
"50";"531";"Ola Nymoen";"Aas";"M";"NOR";"Røros IL";"NC Sprint, 10.01.2016";"M18";"27:28.1";"4:53.1";"2016-01-10T15:40:47.2000000";"";""
"51";"537";"Brage";"BERGSMYR";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NC Sprint, 10.01.2016";"M18";"27:31.3";"4:56.3";"2016-01-10T15:42:50.5000000";"";""
"52";"513";"Jørgen Uglem";"Mobakken";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"NC Sprint, 10.01.2016";"M18";"27:33.5";"4:58.5";"2016-01-10T15:34:53.5000000";"";""
"53";"508";"Magnus";"Birkeland";"M";"NOR";"Asker SK";"NC Sprint, 10.01.2016";"M18";"27:35.5";"5:00.5";"2016-01-10T15:33:14.2000000";"";""
"54";"542";"Anders Sønsteby";"Flaagen";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NC Sprint, 10.01.2016";"M18";"27:39.2";"5:04.2";"2016-01-10T15:44:38.5000000";"";""
"55";"522";"Eivind";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"27:39.3";"5:04.3";"2016-01-10T15:37:58.3000000";"";""
"56";"510";"Herman Grytbakk";"Tronsaune";"M";"NOR";"Røros IL";"NC Sprint, 10.01.2016";"M18";"27:45.3";"5:10.3";"2016-01-10T15:34:04.5000000";"";""
"57";"483";"Odd Sindre";"Tonning";"M";"NOR";"Markane IL";"NC Sprint, 10.01.2016";"M18";"27:53.8";"5:18.8";"2016-01-10T15:25:13.0000000";"";""
"58";"529";"Magnus";"Aamlid";"M";"NOR";"Birkenes IL / Sirdal Videregående skole";"NC Sprint, 10.01.2016";"M18";"28:05.5";"5:30.5";"2016-01-10T15:40:44.7000000";"";""
"59";"490";"Marthin Berg";"Kirkhus";"M";"NOR";"Asker SK / NTG-T";"NC Sprint, 10.01.2016";"M18";"28:12.1";"5:37.1";"2016-01-10T15:27:51.2000000";"";""
"60";"536";"Fredrik";"Nordby";"M";"NOR";"Fet SK / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M18";"28:12.6";"5:37.6";"2016-01-10T15:43:12.1000000";"";""
"61";"518";"Steflars-Erik";"Telseth";"M";"NOR";"";"NC Sprint, 10.01.2016";"M18";"28:18.9";"5:43.9";"2016-01-10T15:37:18.1000000";"";""
"62";"507";"Trym Helge";"CARLSEN";"M";"NOR";"Fana IL / Team Glalaks";"NC Sprint, 10.01.2016";"M18";"28:42.6";"6:07.6";"2016-01-10T15:34:01.4000000";"";""
"63";"532";"Jonas";"Dahlen Nordal";"M";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"29:07.5";"6:32.5";"2016-01-10T15:42:47.5000000";"";""
"64";"485";"Håkon Midthjell";"Gjørven";"M";"NOR";"Markane IL";"NC Sprint, 10.01.2016";"M18";"29:10.7";"6:35.7";"2016-01-10T15:27:09.8000000";"";""
"65";"487";"Eivind Øfsthus";"Gravir";"M";"NOR";"Asker SK";"NC Sprint, 10.01.2016";"M18";"29:12.9";"6:37.9";"2016-01-10T15:27:51.9000000";"";""
"66";"512";"Magnus Hole";"Mikalsen";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M18";"29:17.4";"6:42.4";"2016-01-10T15:36:16.2000000";"";""
"67";"488";"Sindre Christoffer Tyldum";"Andresen";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"29:25.6";"6:50.6";"2016-01-10T15:28:24.6000000";"";""
"68";"489";"Jarle Vegusdal";"Stølen";"M";"NOR";"Birkenes IL";"NC Sprint, 10.01.2016";"M18";"29:38.4";"7:03.4";"2016-01-10T15:28:57.6000000";"";""
"69";"473";"Andreas";"Halsteinslid";"M";"NOR";"Markane IL";"NC Sprint, 10.01.2016";"M18";"30:01.1";"7:26.1";"2016-01-10T15:24:00.0000000";"";""
"70";"475";"Ole Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"NC Sprint, 10.01.2016";"M18";"30:09.9";"7:34.9";"2016-01-10T15:24:49.1000000";"";""
"71";"527";"Arild";"Bentsen";"M";"NOR";"Fana IL / Team Glalaks";"NC Sprint, 10.01.2016";"M18";"30:16.4";"7:41.4";"2016-01-10T15:42:15.1000000";"";""
"72";"538";"Einar Carlson";"Hegge";"M";"NOR";"Steinkjer SK";"NC Sprint, 10.01.2016";"M18";"30:23.5";"7:48.5";"2016-01-10T15:46:02.7000000";"";""
"73";"479";"Kevin Alexander Beier";"Larsen";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"30:32.1";"7:57.1";"2016-01-10T15:26:31.6000000";"";""
"74";"469";"Martin Smestu";"Holm";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M18";"31:06.7";"8:31.7";"2016-01-10T15:23:45.6000000";"";""
"75";"482";"Erik";"Ramstad";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NC Sprint, 10.01.2016";"M18";"31:07.0";"8:32.0";"2016-01-10T15:28:05.7000000";"";""
"76";"468";"Grim";"Nygård";"M";"NOR";"Markane IL";"NC Sprint, 10.01.2016";"M18";"32:17.9";"9:42.9";"2016-01-10T15:24:36.8000000";"";""
"1";"408";"Aleksander Fjeld";"Andersen";"M";"NOR";"Geilo IL";"NC Sprint, 10.01.2016";"M19";"21:57.7";"0:00.0";"2016-01-10T14:54:36.7000000";"";""
"2";"433";"Endre";"Strømsheim";"M";"NOR";"Bærums Skiklub / NTG Geilo";"NC Sprint, 10.01.2016";"M19";"22:14.5";"0:16.8";"2016-01-10T15:03:12.3000000";"";""
"3";"453";"Harald";"Øygard";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"NC Sprint, 10.01.2016";"M19";"22:48.8";"0:51.1";"2016-01-10T15:10:27.8000000";"";""
"4";"440";"Espen";"Uldal";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M19";"23:12.9";"1:15.2";"2016-01-10T15:06:31.2000000";"";""
"5";"406";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M19";"23:17.3";"1:19.6";"2016-01-10T14:55:16.3000000";"";""
"6";"447";"Johannes";"Dale-Skjevdal";"M";"NOR";"Fet SK / NTG Geilo";"NC Sprint, 10.01.2016";"M19";"23:24.7";"1:27.0";"2016-01-10T15:09:04.0000000";"";""
"7";"402";"Sturla Holm";"Lægreid";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"NC Sprint, 10.01.2016";"M19";"23:32.6";"1:34.9";"2016-01-10T14:54:11.6000000";"";""
"8";"426";"Vetle Årsvoll";"Undheim";"M";"NOR";"Figgjo IL / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M19";"23:34.4";"1:36.7";"2016-01-10T15:02:13.4000000";"";""
"9";"421";"Erlend";"Hokholt";"M";"NOR";"Oslo Skiskytterlag / NTG Lillehammer";"NC Sprint, 10.01.2016";"M19";"23:54.8";"1:57.1";"2016-01-10T15:00:53.7000000";"";""
"10";"427";"Kasper";"Lie";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M19";"24:09.8";"2:12.1";"2016-01-10T15:03:09.0000000";"";""
"11";"436";"Herman Dramdal";"Borge";"M";"NOR";"Svene IL / NTG Geilo";"NC Sprint, 10.01.2016";"M19";"24:11.1";"2:13.4";"2016-01-10T15:06:10.4000000";"";""
"12";"404";"Sigbjørn";"Edøy";"M";"NOR";"Tromsø Skiskytterlag / NTG Lillehammer";"NC Sprint, 10.01.2016";"M19";"24:12.2";"2:14.5";"2016-01-10T14:55:31.5000000";"";""
"13";"403";"Lasse";"Virkesdal";"M";"NOR";"Vik IL / Team Glalaks";"NC Sprint, 10.01.2016";"M19";"24:15.6";"2:17.9";"2016-01-10T14:55:14.5000000";"";""
"14";"459";"Henrik Tordhol";"Sverdrup";"M";"NOR";"Dombås IL";"NC Sprint, 10.01.2016";"M19";"24:17.2";"2:19.5";"2016-01-10T15:13:56.2000000";"";""
"15";"415";"Torstein Wiiger";"Opsahl";"M";"NOR";"Lier IL / Wang Toppidrett";"NC Sprint, 10.01.2016";"M19";"24:19.1";"2:21.4";"2016-01-10T14:59:18.0000000";"";""
"16";"419";"Martin Bjørndalen";"Mathisen";"M";"NOR";"";"NC Sprint, 10.01.2016";"M19";"24:19.8";"2:22.1";"2016-01-10T15:00:39.4000000";"";""
"17";"407";"Henning";"Driveklepp";"M";"NOR";"Nittedal Skiskytterlag";"NC Sprint, 10.01.2016";"M19";"24:42.9";"2:45.2";"2016-01-10T14:57:02.0000000";"";""
"18";"432";"Adrian";"Fløttum";"M";"NOR";"Sokna IL";"NC Sprint, 10.01.2016";"M19";"24:49.3";"2:51.6";"2016-01-10T15:05:28.3000000";"";""
"19";"442";"Sigbjørn-Martin";"Næss";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NC Sprint, 10.01.2016";"M19";"24:55.3";"2:57.6";"2016-01-10T15:08:54.1000000";"";""
"20";"409";"Tore";"Ruud";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"NC Sprint, 10.01.2016";"M19";"25:01.7";"3:04.0";"2016-01-10T14:58:01.7000000";"";""
"21";"417";"Nicolay Aas";"Lerkendal";"M";"NOR";"Nittedal Skiskytterlag";"NC Sprint, 10.01.2016";"M19";"25:02.1";"3:04.4";"2016-01-10T15:00:41.4000000";"";""
